Time (sec), Avg. Response Time (us)
430,10753.666666666666
431,11534.666666666666
432,11214.0
433,11443.666666666666
434,11407.666666666666
435,11445.333333333334
436,11692.666666666666
437,12308.333333333334
438,11316.333333333334
439,11028.666666666666
440,11126.0
441,10670.333333333334
442,10541.333333333334
443,11623.666666666666
444,12614.333333333334
445,11405.666666666666
446,11138.333333333334
447,11122.0
448,10934.0
449,10361.333333333334
450,10494.0
451,10869.666666666666
452,10906.666666666666
453,11248.0
454,10212.666666666666
455,12163.333333333334
456,12377.666666666666
457,12383.666666666666
458,11452.0
459,11935.666666666666
460,12655.0
461,10992.333333333334
462,9925.0
463,10461.0
464,11096.0
465,10387.0
466,11238.333333333334
467,12037.666666666666
468,11744.666666666666
469,12019.0
470,14900.333333333334
471,14383.333333333334
472,13424.0
473,16246.666666666666
474,14213.333333333334
475,10481.333333333334
476,10615.0
477,11131.0
478,11580.333333333334
479,11217.333333333334
480,11459.666666666666
481,11482.0
482,12563.333333333334
483,11632.0
484,11785.666666666666
485,15204.666666666666
486,13242.0
487,10943.666666666666
488,11216.666666666666
489,11567.666666666666
490,12207.333333333334
491,11164.666666666666
492,12156.666666666666
493,12580.333333333334
494,11824.333333333334
495,11994.333333333334
496,11549.0
497,11847.0
498,11282.333333333334
499,12320.0
500,11570.666666666666
501,11304.333333333334
502,11109.666666666666
503,11028.666666666666
504,10610.0
505,10683.333333333334
506,12222.666666666666
507,11814.0
508,11514.0
509,11656.0
510,10886.333333333334
511,12245.666666666666
512,12909.333333333334
513,11391.333333333334
514,13093.0
515,13287.0
516,9951.0
517,10758.333333333334
518,11278.333333333334
519,14399.333333333334
520,12764.333333333334
521,11372.666666666666
522,10849.666666666666
523,11466.666666666666
524,11147.0
525,12292.333333333334
526,12119.333333333334
527,11696.0
528,11348.0
529,12027.0
530,12395.0
531,12209.333333333334
532,12155.333333333334
533,11750.666666666666
534,10879.333333333334
535,11647.333333333334
536,11760.333333333334
537,10969.0
538,11723.333333333334
539,11460.333333333334
540,12833.666666666666
541,12927.333333333334
542,11663.333333333334
543,10954.666666666666
544,12246.0
545,12306.333333333334
546,11086.333333333334
547,11971.333333333334
548,13197.666666666666
549,21447.0
550,16555.333333333332
551,13647.0
552,10668.666666666666
553,10947.666666666666
554,11414.666666666666
555,11575.333333333334
556,12412.666666666666
557,11553.333333333334
558,15192.333333333334
559,13217.0
560,13548.666666666666
561,12947.333333333334
562,13806.666666666666
563,12294.333333333334
564,11115.0
565,10918.333333333334
566,10572.0
567,11135.333333333334
568,11944.0
569,13514.666666666666
570,13067.666666666666
571,13874.666666666666
572,12611.0
573,13229.666666666666
574,12064.333333333334
575,11041.333333333334
576,11361.333333333334
577,13277.666666666666
578,14194.666666666666
579,12681.333333333334
580,13589.0
581,12488.0
582,14471.0
583,15508.333333333334
584,13662.0
585,11604.666666666666
586,10789.0
587,11258.333333333334
588,12258.666666666666
589,13129.666666666666
590,19568.0
591,14839.666666666666
592,11972.333333333334
593,11774.666666666666
594,10798.333333333334
595,10876.333333333334
596,10716.0
597,11250.0
598,12561.333333333334
599,11549.666666666666
600,11508.0
601,11069.666666666666
602,12307.666666666666
603,12639.666666666666
604,11259.666666666666
605,12683.333333333334
606,12370.0
607,11829.666666666666
608,13060.333333333334
609,12246.666666666666
610,12266.333333333334
611,11068.666666666666
612,10884.0
613,10878.0
614,12131.0
615,11740.666666666666
616,10920.333333333334
617,11392.333333333334
618,11240.333333333334
619,12445.333333333334
620,12739.0
621,11058.666666666666
622,11837.333333333334
623,11107.666666666666
624,12190.0
625,13696.0
626,15673.0
627,14949.666666666666
628,12045.666666666666
629,11068.666666666666
630,10642.333333333334
631,10937.333333333334
632,13786.333333333334
633,14639.0
634,13783.333333333334
635,11478.666666666666
636,11895.0
637,10812.333333333334
638,11209.333333333334
