Time (sec), Avg. Response Time (us)
2494,11646
2495,12587
2496,10591
2497,11321
2498,22081
2499,15102
2500,15178
2501,9621
2502,11200
2503,16859
2504,12769
2505,11081
2506,11766
2507,12288
2508,15653
2509,14175
2510,10649
2511,14086
2512,13913
2513,13937
2514,9319
2515,15581
2516,11354
2517,16543
2518,12938
2519,11266
2520,11208
2521,12680
2522,11162
2523,16241
2524,10169
2525,10493
2526,13317
2527,11447
2528,11930
2529,11001
2530,13006
2531,12381
2532,10889
2533,10871
2534,11236
2535,10963
2536,11631
2537,16723
2538,10257
2539,12628
2540,10494
2541,11199
2542,13175
2543,11172
2544,10413
2545,10966
2546,13034
2547,12182
2548,10645
2549,11173
2550,10676
2551,12293
2552,10196
2553,12097
2554,10957
2555,10963
2556,15534
2557,11774
2558,11895
2559,11276
2560,15236
2561,12440
2562,11127
2563,16527
2564,11398
2565,14520
2566,11544
2567,13307
2568,11533
2569,10997
2570,13568
2571,11099
2572,12372
2573,13801
2574,11214
2575,14227
2576,13726
2577,12022
2578,10548
2579,13084
2580,12962
2581,13148
2582,12720
2583,15742
2584,10863
2585,13905
2586,11073
2587,11428
2588,14030
2589,11175
2590,11010
2591,12938
2592,13770
2593,11850
2594,14881
2595,19848
2596,11189
2597,11225
2598,14284
2599,16728
2600,10948
2601,12956
2602,11191
2603,12814
2604,11146
2605,13183
2606,11815
2607,15504
2608,11154
2609,15533
2610,13304
2611,10649
2612,12584
2613,11757
2614,15246
2615,12095
2616,10518
2617,10402
2618,11582
2619,11535
2620,11038
2621,11522
2622,13886
2623,13244
2624,11232
2625,10910
2626,12277
2627,10666
2628,11229
2629,11924
2630,10072
2631,9741
2632,10986
2633,14017
2634,21635
2635,11153
2636,10394
2637,13459
2638,10761
2639,12309
2640,13052
2641,11495
2642,11693
2643,11775
2644,11316
2645,11767
2646,14691
2647,10851
2648,15093
2649,11429
2650,14029
2651,12668
2652,11597
2653,10684
2654,11060
2655,15849
2656,16899
2657,11232
2658,10885
2659,11506
2660,10869
2661,11299
2662,10847
2663,10257
2664,10870
2665,12044
2666,10790
2667,10883
2668,14564
2669,10601
2670,13738
2671,11426
2672,9979
2673,10405
2674,15731
2675,11295
2676,12372
2677,12055
2678,12011
2679,12024
2680,11058
2681,14266
2682,13109
2683,10294
2684,12934
2685,11487
2686,10907
2687,11892
2688,11459
2689,10577
2690,14050
2691,13629
2692,10257
2693,12637
2694,10816
2695,10763
2696,10636
2697,11741
2698,9996
2699,16413
2700,11060
2701,10648
2702,11524
2703,11234
2704,13782
2705,12601
2706,11553
2707,11332
2708,10658
2709,10042
2710,16323
2711,12384
2712,17266
2713,13082
2714,10961
2715,13195
2716,11664
2717,24056
2718,13999
2719,11785
2720,13110
2721,13405
2722,12583
2723,9721
2724,11222
2725,15980
2726,10833
2727,10232
2728,9958
2729,11698
2730,14053
2731,12828
2732,12783
2733,11719
2734,13998
2735,17552
2736,12532
2737,14162
2738,11931
2739,13447
2740,13249
2741,12305
2742,12421
2743,12256
2744,10969
2745,14273
2746,11338
2747,14331
2748,11263
2749,12004
2750,14207
2751,14714
2752,11283
2753,11810
2754,12233
2755,13686
2756,11555
2757,11419
2758,11462
2759,12920
2760,14173
2761,11957
2762,10587
2763,13538
2764,12799
2765,10969
2766,10795
2767,16299
2768,12996
2769,10904
2770,10877
2771,15059
2772,11151
2773,11115
2774,10850
2775,10520
2776,10678
2777,11196
2778,12633
2779,11346
2780,10834
2781,10385
2782,13198
2783,11623
2784,11787
2785,11586
2786,11948
2787,10781
2788,11994
2789,10999
2790,12692
2791,10514
2792,13258
2793,10231
2794,12208
2795,14564
2796,10834
2797,15637
2798,12156
2799,13222
2800,10957
2801,14087
2802,14066
2803,13835
2804,12576
2805,12033
2806,10684
2807,11111
2808,11670
2809,10611
2810,16163
2811,14480
2812,12117
2813,11361
2814,12234
2815,11399
2816,15344
2817,10324
2818,10613
2819,12405
2820,13591
2821,11042
2822,18380
2823,11946
2824,10991
2825,13120
2826,11407
2827,10639
2828,13270
2829,12055
2830,11736
2831,28054
2832,10315
2833,10623
2834,12944
2835,11086
2836,10428
2837,13021
2838,13408
2839,11247
2840,13241
2841,11571
2842,11743
2843,9948
2844,11323
2845,10268
2846,10701
2847,12874
2848,13885
2849,12305
2850,11460
2851,15866
2852,10837
2853,12503
2854,11235
2855,10608
2856,13001
2857,10537
2858,12433
2859,10355
2860,20159
2861,12809
2862,10296
2863,14327
2864,10517
2865,11268
2866,14196
2867,13745
2868,11697
2869,11446
2870,14708
2871,13116
2872,13455
2873,10301
2874,15843
2875,10860
2876,13361
2877,11441
2878,11755
2879,11731
2880,12235
2881,11925
2882,13803
2883,11307
2884,11029
2885,13621
2886,13559
2887,15106
2888,10525
2889,10981
2890,10610
2891,13841
2892,11589
2893,9591
2894,11240
2895,9721
2896,14938
2897,10505
2898,11297
2899,11103
2900,12915
2901,11915
2902,11967
2903,19065
2904,12047
2905,13305
2906,13388
2907,11036
2908,13101
2909,12260
2910,14749
2911,10968
2912,10915
2913,11025
2914,13153
2915,11809
2916,12515
2917,11811
2918,11990
2919,11770
2920,12593
2921,11527
2922,13801
2923,10853
2924,12694
2925,11120
2926,10874
2927,13874
2928,13743
2929,11039
2930,10770
2931,15808
2932,14392
2933,10718
2934,12320
2935,12412
2936,13850
2937,12903
2938,11459
2939,10888
2940,10160
2941,14940
2942,11872
2943,12289
2944,14772
2945,11791
2946,11883
2947,14966
2948,14315
2949,11798
2950,19142
2951,11989
2952,11442
2953,11556
2954,13921
2955,10864
2956,14565
2957,12126
2958,11630
2959,17117
2960,14113
2961,15163
2962,11562
2963,11433
2964,11379
2965,14092
2966,10739
2967,12908
2968,11332
2969,10177
2970,16772
2971,11578
2972,11811
2973,11082
2974,12644
2975,11234
2976,10824
2977,11242
2978,15102
2979,13835
2980,13000
2981,10970
2982,13071
2983,10745
2984,16076
2985,11241
2986,11589
2987,10587
2988,10672
2989,12948
2990,12729
2991,12588
2992,15031
2993,11405
2994,12760
2995,11010
2996,11341
2997,14865
2998,11862
2999,10739
3000,11721
3001,13754
3002,15863
3003,12304
3004,13328
3005,11042
3006,12604
3007,11615
3008,11119
3009,10698
3010,12076
3011,10621
3012,13811
3013,11119
3014,11313
3015,11324
3016,12433
3017,11045
3018,12125
3019,11106
3020,12388
3021,18113
3022,14537
3023,11326
3024,10257
3025,11918
3026,19534
3027,12379
3028,12403
3029,11879
3030,18309
3031,12121
3032,14081
3033,13264
3034,12174
3035,12360
3036,12033
3037,12762
3038,11224
3039,11445
3040,13011
3041,13129
3042,12697
3043,11373
3044,11786
3045,10472
3046,14681
3047,11371
3048,15244
3049,10592
3050,13540
3051,10800
3052,15870
3053,12159
3054,11565
3055,14242
3056,11963
3057,12172
3058,10368
3059,12427
3060,16128
3061,12232
3062,11135
3063,16881
3064,11864
3065,13687
3066,10426
3067,13199
3068,11062
3069,10980
3070,18207
3071,14513
3072,10968
3073,14139
3074,13383
3075,11005
3076,10925
3077,13325
3078,10933
3079,11593
3080,11186
3081,16515
3082,17979
3083,11969
3084,13156
3085,11901
3086,11087
3087,13860
3088,11107
3089,11126
3090,12108
3091,14560
3092,10088
3093,12415
3094,11137
3095,14889
3096,15313
3097,11294
3098,10748
3099,11368
3100,12112
3101,11566
3102,10877
3103,13892
3104,12192
3105,11626
3106,10037
3107,11148
3108,10994
3109,16050
3110,10855
3111,10713
3112,13006
3113,12642
3114,14416
3115,12519
3116,14534
3117,19194
3118,13686
3119,14775
3120,12109
3121,10656
3122,12172
3123,12372
3124,10802
3125,11372
3126,12336
3127,13412
3128,10930
3129,10901
3130,13993
3131,10625
3132,11765
3133,18957
3134,16142
3135,11474
3136,10927
3137,11105
3138,13905
3139,11536
3140,10879
3141,12108
3142,11238
3143,11908
3144,13426
3145,13973
3146,12029
3147,12831
3148,10678
3149,10791
3150,13258
3151,11553
3152,12689
3153,12766
3154,12473
3155,10926
3156,12775
3157,10956
3158,11495
3159,16781
3160,12671
3161,12761
3162,11790
3163,18528
3164,14392
3165,13117
3166,12936
3167,10920
3168,11747
3169,12331
3170,11074
3171,24827
3172,17001
3173,10758
3174,13120
3175,17052
3176,20349
3177,11712
3178,13813
3179,11108
3180,12821
3181,12219
3182,11453
3183,10687
3184,10751
3185,11286
3186,10124
3187,15803
3188,11327
3189,12568
3190,11276
3191,11320
3192,15294
3193,20396
3194,12484
3195,14423
3196,12112
3197,12039
3198,13060
3199,13727
3200,13284
3201,11958
3202,9390
3203,9134
3204,12062
3205,12082
3206,11810
3207,11756
3208,12700
3209,11546
3210,11399
3211,11340
3212,13361
3213,12065
3214,13953
3215,11384
3216,11701
3217,11146
3218,11045
3219,14695
3220,14101
3221,11569
3222,11664
3223,10046
3224,11806
3225,13046
3226,12703
3227,12756
3228,10607
3229,11150
3230,11960
3231,14607
3232,12894
3233,11888
3234,10005
3235,11591
3236,10805
3237,12317
3238,12583
3239,12300
3240,9413
3241,11388
3242,12507
3243,12236
3244,10771
3245,13514
3246,10525
3247,11987
3248,14334
3249,11739
3250,9852
3251,18263
3252,10645
3253,14899
3254,13463
3255,12781
3256,12297
3257,12594
3258,12431
3259,13331
3260,11329
3261,11034
3262,10888
3263,11340
3264,10762
3265,10497
3266,10881
3267,9454
3268,10541
3269,11148
3270,10913
3271,13055
3272,13645
3273,13116
3274,11012
3275,12036
3276,10608
3277,9846
3278,11236
3279,12545
3280,13915
3281,9978
3282,13006
3283,11659
3284,12805
3285,13291
3286,11391
3287,11328
3288,13039
3289,12316
3290,11264
3291,11561
3292,11485
3293,14606
3294,17503
3295,12298
3296,12514
3297,10786
3298,16079
3299,11979
3300,12080
3301,11090
3302,12511
3303,15021
3304,16385
3305,11925
3306,11473
3307,12821
3308,12169
3309,13804
3310,11262
3311,12351
3312,10948
3313,12298
3314,16641
3315,11492
3316,15873
3317,12415
3318,12562
3319,13379
3320,13555
3321,14943
3322,11320
3323,11867
3324,12530
3325,14616
3326,11636
3327,12920
3328,14039
3329,11009
3330,12187
3331,18052
3332,11748
3333,12123
3334,11392
3335,12411
3336,11177
3337,11712
3338,11741
3339,11267
3340,14809
3341,12515
3342,11200
3343,11505
3344,12874
3345,11439
3346,13295
3347,11980
3348,13018
3349,10790
3350,11247
3351,13207
3352,10763
3353,14766
3354,11419
3355,11063
3356,16240
3357,12482
3358,10652
3359,11424
3360,12555
3361,10887
3362,12652
3363,11120
3364,14710
3365,13627
3366,13154
3367,10654
3368,12763
3369,12948
3370,12233
3371,11128
3372,11879
3373,9802
3374,10193
3375,11743
3376,11091
3377,14384
3378,11626
3379,12063
3380,19584
3381,11366
3382,12509
3383,11553
3384,12314
3385,13417
3386,12802
3387,12904
3388,10802
3389,10924
3390,11855
3391,10686
3392,12808
3393,12524
3394,10414
3395,12313
3396,13407
3397,11729
3398,11903
3399,14272
3400,11433
3401,10554
3402,12805
3403,12139
3404,11570
3405,12632
3406,14389
3407,18944
3408,10986
3409,13869
3410,15486
3411,10609
3412,11438
3413,13592
3414,11800
3415,11999
3416,13424
3417,11733
3418,11566
3419,11432
3420,12207
3421,17049
3422,12488
3423,18893
3424,13908
3425,15077
3426,11674
3427,12448
3428,15576
3429,11268
3430,13358
3431,11451
3432,13113
3433,16921
3434,9846
3435,11283
3436,11480
3437,12398
3438,11624
3439,11256
3440,19408
3441,15736
3442,10736
3443,10270
3444,10311
3445,13170
3446,13482
3447,13144
3448,12866
3449,10991
3450,11577
3451,12075
3452,10580
3453,11043
3454,11376
3455,12329
3456,12084
3457,11322
3458,12390
3459,11619
3460,16532
3461,10662
3462,12228
3463,11145
3464,11230
3465,10422
3466,10845
3467,13354
3468,19208
3469,12776
3470,11891
3471,13129
3472,12912
3473,19417
3474,10784
3475,11578
3476,10861
3477,12934
3478,11224
3479,12249
3480,13097
3481,10666
3482,11530
3483,13114
3484,10747
3485,11922
3486,13005
3487,11361
3488,12292
3489,10825
3490,11574
3491,10947
3492,10789
3493,12624
3494,10416
3495,12423
3496,13358
3497,9838
3498,11243
3499,11584
3500,10733
3501,12221
3502,11497
3503,14321
3504,11777
3505,16025
3506,13317
3507,16331
3508,17476
3509,14701
3510,10977
3511,11334
3512,14383
3513,10281
3514,18958
3515,10419
3516,10601
3517,14754
3518,11511
3519,11892
3520,13998
3521,11301
3522,10786
3523,11653
3524,17141
3525,11388
3526,13895
3527,14318
3528,13610
3529,11167
3530,11128
3531,13010
3532,11043
3533,10639
3534,11303
3535,11326
3536,12528
3537,10719
3538,12013
3539,13310
3540,12157
3541,13852
3542,11494
3543,13308
3544,12180
3545,11047
3546,13470
3547,16430
3548,13314
3549,11273
3550,9985
3551,11660
3552,13831
3553,10931
3554,14122
3555,13862
3556,11921
3557,11051
3558,10540
3559,11123
3560,13371
3561,11120
3562,19767
3563,10936
3564,13847
3565,12489
3566,14324
3567,14847
3568,9983
3569,10462
3570,17278
3571,11807
3572,11746
3573,10511
3574,12785
3575,12341
3576,11476
3577,11497
3578,11267
3579,11941
3580,10876
3581,11210
3582,10429
3583,12292
3584,10724
3585,12442
3586,12773
3587,12861
3588,30797
3589,10524
3590,15662
3591,13727
3592,14938
3593,12986
3594,10522
3595,11010
3596,12036
3597,10887
3598,12862
3599,10885
3600,16096
