Time (sec), TPS (ops/sec)
2495,5168
2496,6306
2497,5599
2498,2939
2499,4429
2500,4386
2501,6514
2502,5163
2503,3735
2504,5815
2505,5922
2506,5469
2507,3966
2508,4812
2509,4971
2510,5769
2511,4250
2512,5089
2513,4664
2514,6914
2515,3777
2516,5688
2517,3795
2518,4884
2519,6287
2520,5695
2521,5233
2522,5009
2523,4519
2524,6143
2525,6297
2526,4776
2527,5842
2528,5463
2529,5656
2530,4782
2531,5321
2532,5860
2533,5938
2534,5802
2535,5873
2536,5440
2537,3956
2538,6309
2539,5085
2540,6241
2541,5663
2542,5095
2543,5681
2544,6136
2545,5988
2546,4943
2547,5112
2548,6165
2549,6052
2550,5980
2551,5484
2552,6195
2553,5242
2554,5615
2555,6310
2556,4146
2557,5521
2558,5450
2559,5721
2560,4205
2561,5152
2562,5990
2563,3973
2564,5652
2565,4359
2566,5684
2567,4667
2568,5829
2569,5487
2570,4985
2571,5442
2572,5582
2573,4794
2574,5593
2575,4153
2576,5022
2577,5459
2578,5668
2579,5146
2580,5252
2581,4845
2582,4939
2583,4137
2584,5500
2585,5124
2586,5876
2587,5485
2588,4663
2589,5641
2590,5814
2591,4850
2592,4813
2593,5867
2594,2660
2595,4140
2596,5899
2597,5098
2598,3703
2599,5129
2600,5249
2601,5454
2602,5720
2603,4668
2604,6175
2605,4969
2606,5188
2607,4233
2608,6236
2609,3332
2610,5790
2611,5802
2612,4877
2613,5824
2614,4173
2615,5406
2616,5991
2617,6327
2618,5299
2619,5530
2620,5894
2621,5236
2622,4190
2623,5602
2624,5935
2625,5672
2626,5468
2627,5871
2628,5673
2629,5583
2630,6607
2631,6493
2632,5898
2633,4701
2634,2975
2635,5778
2636,6326
2637,4809
2638,5869
2639,5506
2640,5084
2641,5323
2642,5684
2643,5298
2644,6037
2645,4879
2646,4604
2647,6295
2648,4274
2649,5319
2650,4755
2651,5159
2652,5519
2653,5914
2654,6086
2655,3255
2656,4331
2657,5935
2658,5904
2659,5632
2660,5936
2661,5692
2662,6084
2663,6126
2664,5783
2665,5487
2666,5896
2667,4976
2668,5239
2669,5927
2670,4582
2671,5802
2672,6080
2673,5324
2674,4854
2675,5413
2676,5305
2677,5509
2678,5242
2679,5461
2680,5393
2681,4758
2682,4813
2683,6201
2684,5138
2685,5432
2686,5962
2687,5422
2688,5528
2689,5976
2690,4364
2691,5035
2692,6314
2693,4987
2694,5982
2695,6052
2696,5701
2697,6053
2698,6195
2699,4027
2700,5844
2701,6266
2702,5412
2703,5041
2704,4494
2705,5583
2706,5711
2707,5561
2708,6143
2709,5999
2710,4303
2711,4632
2712,3425
2713,5963
2714,5465
2715,5248
2716,5474
2717,2520
2718,4504
2719,5222
2720,4041
2721,5148
2722,5589
2723,6526
2724,5262
2725,4499
2726,6214
2727,6465
2728,6698
2729,5392
2730,4442
2731,5179
2732,4851
2733,5463
2734,3346
2735,4619
2736,5257
2737,4561
2738,4879
2739,5213
2740,4915
2741,5299
2742,5256
2743,5099
2744,5957
2745,4621
2746,4389
2747,5319
2748,5751
2749,5281
2750,4684
2751,4127
2752,5714
2753,5564
2754,5227
2755,4670
2756,5637
2757,5710
2758,5625
2759,4990
2760,4479
2761,5263
2762,4996
2763,5648
2764,4949
2765,5772
2766,5983
2767,4021
2768,4837
2769,5849
2770,6040
2771,4217
2772,5691
2773,5875
2774,5826
2775,6225
2776,5879
2777,5587
2778,4918
2779,6017
2780,5861
2781,6064
2782,4859
2783,5571
2784,5454
2785,5586
2786,5500
2787,6121
2788,5392
2789,5940
2790,4980
2791,6184
2792,4748
2793,6181
2794,5496
2795,4236
2796,6148
2797,3965
2798,5320
2799,5284
2800,5538
2801,4628
2802,4554
2803,4685
2804,4998
2805,5269
2806,5807
2807,5718
2808,5851
2809,5739
2810,3844
2811,5159
2812,4569
2813,5847
2814,5081
2815,5636
2816,4383
2817,6130
2818,5856
2819,5295
2820,5049
2821,5372
2822,3445
2823,6165
2824,5131
2825,5137
2826,5535
2827,6180
2828,4624
2829,5634
2830,5251
2831,2247
2832,6151
2833,5886
2834,4982
2835,5974
2836,5776
2837,5863
2838,3926
2839,6367
2840,4928
2841,4834
2842,5586
2843,6161
2844,5990
2845,6269
2846,6065
2847,6005
2848,3679
2849,5973
2850,5399
2851,4682
2852,4753
2853,5272
2854,5690
2855,6159
2856,5417
2857,5617
2858,6056
2859,5439
2860,3423
2861,4642
2862,6202
2863,5297
2864,5751
2865,5589
2866,4488
2867,4711
2868,5378
2869,5603
2870,5213
2871,5051
2872,4339
2873,5976
2874,4274
2875,5933
2876,4787
2877,5412
2878,6122
2879,4871
2880,5113
2881,6326
2882,4691
2883,5164
2884,5750
2885,4753
2886,4670
2887,5176
2888,5356
2889,5744
2890,6190
2891,4946
2892,5263
2893,7313
2894,5500
2895,6198
2896,4588
2897,6212
2898,5771
2899,6137
2900,5426
2901,5425
2902,5253
2903,3546
2904,5522
2905,4855
2906,5671
2907,5024
2908,5955
2909,4720
2910,4518
2911,5429
2912,5990
2913,5823
2914,5312
2915,5342
2916,5479
2917,5131
2918,5691
2919,5313
2920,5722
2921,5090
2922,5155
2923,5621
2924,5213
2925,5506
2926,5980
2927,4862
2928,4555
2929,5562
2930,6046
2931,3938
2932,4281
2933,5893
2934,5225
2935,5224
2936,4896
2937,4669
2938,5570
2939,5928
2940,6155
2941,4988
2942,5032
2943,5174
2944,4340
2945,5153
2946,5542
2947,4389
2948,4380
2949,5322
2950,4156
2951,4402
2952,5964
2953,5555
2954,4952
2955,5403
2956,4500
2957,5627
2958,5109
2959,4352
2960,4169
2961,3251
2962,6131
2963,5447
2964,5694
2965,5299
2966,5190
2967,5308
2968,5708
2969,5519
2970,5053
2971,5089
2972,5869
2973,5580
2974,5122
2975,5843
2976,5778
2977,5499
2978,4564
2979,4680
2980,5452
2981,5437
2982,5124
2983,6035
2984,3958
2985,5447
2986,6134
2987,5775
2988,6040
2989,5158
2990,4969
2991,5424
2992,3868
2993,5604
2994,6134
2995,5066
2996,5609
2997,4634
2998,5153
2999,6072
3000,5290
3001,4701
3002,4520
3003,4847
3004,4992
3005,5874
3006,4917
3007,5582
3008,6307
3009,5483
3010,5433
3011,6105
3012,4647
3013,5965
3014,5655
3015,5449
3016,5432
3017,5657
3018,5827
3019,5442
3020,5239
3021,4844
3022,3372
3023,5621
3024,6293
3025,5552
3026,3604
3027,5033
3028,5247
3029,5353
3030,3294
3031,5418
3032,4293
3033,5024
3034,5230
3035,5439
3036,5097
3037,5547
3038,5457
3039,6059
3040,4378
3041,5107
3042,5133
3043,5490
3044,5755
3045,5706
3046,4527
3047,5730
3048,4074
3049,5918
3050,5526
3051,5520
3052,3803
3053,5624
3054,5532
3055,5037
3056,5287
3057,4977
3058,5992
3059,5553
3060,4595
3061,4283
3062,5725
3063,3976
3064,5668
3065,4328
3066,6090
3067,5864
3068,5240
3069,5860
3070,3891
3071,3919
3072,6168
3073,4095
3074,5092
3075,5628
3076,5995
3077,5244
3078,5533
3079,5802
3080,5649
3081,4120
3082,4055
3083,4906
3084,5762
3085,4792
3086,6091
3087,5331
3088,5317
3089,5714
3090,5269
3091,4401
3092,6264
3093,5520
3094,5513
3095,5707
3096,4106
3097,4522
3098,6090
3099,5821
3100,5695
3101,5627
3102,5833
3103,4536
3104,5565
3105,5575
3106,5817
3107,6285
3108,5614
3109,4013
3110,5811
3111,6175
3112,5948
3113,3586
3114,5036
3115,5229
3116,5300
3117,2931
3118,4336
3119,4604
3120,5541
3121,5627
3122,5460
3123,5280
3124,5853
3125,5807
3126,5108
3127,5510
3128,5302
3129,5935
3130,5029
3131,6043
3132,5234
3133,4282
3134,3762
3135,5114
3136,5795
3137,6001
3138,4644
3139,5767
3140,5633
3141,5511
3142,5539
3143,5614
3144,4958
3145,4478
3146,5598
3147,5153
3148,5744
3149,6030
3150,6018
3151,4389
3152,5415
3153,5087
3154,5264
3155,5453
3156,5092
3157,5966
3158,5488
3159,5516
3160,3060
3161,6107
3162,4914
3163,3354
3164,4335
3165,4928
3166,5705
3167,5094
3168,5920
3169,5810
3170,5045
3171,3499
3172,3396
3173,5917
3174,4392
3175,3340
3176,4252
3177,5177
3178,5456
3179,5341
3180,4431
3181,5269
3182,5676
3183,5974
3184,6249
3185,5610
3186,6264
3187,5116
3188,5042
3189,5183
3190,5771
3191,5463
3192,4599
3193,3764
3194,4707
3195,4045
3196,5311
3197,5760
3198,4769
3199,4775
3200,4549
3201,5648
3202,6178
3203,7349
3204,5867
3205,5847
3206,5230
3207,5299
3208,5482
3209,5426
3210,5907
3211,5402
3212,4927
3213,5334
3214,4538
3215,5721
3216,5747
3217,5508
3218,6246
3219,4098
3220,4845
3221,5661
3222,5250
3223,6655
3224,5238
3225,5654
3226,4363
3227,5112
3228,6242
3229,5698
3230,5735
3231,3883
3232,4903
3233,6368
3234,5787
3235,5656
3236,6072
3237,5186
3238,4829
3239,5487
3240,6553
3241,5845
3242,5749
3243,4997
3244,5337
3245,5476
3246,6339
3247,5420
3248,4161
3249,5994
3250,5939
3251,3761
3252,6229
3253,5646
3254,4634
3255,4026
3256,5891
3257,4515
3258,5375
3259,5642
3260,4876
3261,5802
3262,5865
3263,5603
3264,6204
3265,5948
3266,6310
3267,6898
3268,5993
3269,5139
3270,6394
3271,5233
3272,4396
3273,5465
3274,5443
3275,5524
3276,5743
3277,6424
3278,5673
3279,6011
3280,4415
3281,6402
3282,5109
3283,5409
3284,5207
3285,4590
3286,5775
3287,5695
3288,4846
3289,6080
3290,4948
3291,6046
3292,5252
3293,4368
3294,3632
3295,5172
3296,5134
3297,6207
3298,4146
3299,5488
3300,5407
3301,5871
3302,5071
3303,4341
3304,4256
3305,5581
3306,5163
3307,5239
3308,5133
3309,4936
3310,5919
3311,5764
3312,5249
3313,5895
3314,3581
3315,5460
3316,4871
3317,5068
3318,4576
3319,4964
3320,4684
3321,4281
3322,5613
3323,6248
3324,4399
3325,4710
3326,5337
3327,5498
3328,4352
3329,5696
3330,5161
3331,3702
3332,5681
3333,4974
3334,5846
3335,5166
3336,5936
3337,5665
3338,5547
3339,5641
3340,4818
3341,4811
3342,5863
3343,5668
3344,5045
3345,5776
3346,4967
3347,5319
3348,4970
3349,5983
3350,5850
3351,5162
3352,5936
3353,4645
3354,5549
3355,5696
3356,4565
3357,4963
3358,5994
3359,5540
3360,5457
3361,5936
3362,5203
3363,5796
3364,4237
3365,4689
3366,4978
3367,5943
3368,5130
3369,5044
3370,5251
3371,5770
3372,5416
3373,6487
3374,6286
3375,5519
3376,5788
3377,4553
3378,5467
3379,5267
3380,3361
3381,5042
3382,5667
3383,5652
3384,5290
3385,4865
3386,5123
3387,5031
3388,5766
3389,6027
3390,5480
3391,6034
3392,5004
3393,5240
3394,6111
3395,5162
3396,4941
3397,5290
3398,4609
3399,5598
3400,5561
3401,6024
3402,5206
3403,5249
3404,5373
3405,5082
3406,3843
3407,4136
3408,5491
3409,4155
3410,5054
3411,6060
3412,5518
3413,4582
3414,5630
3415,5573
3416,4827
3417,5383
3418,5672
3419,5568
3420,5267
3421,3934
3422,4558
3423,3854
3424,4492
3425,4682
3426,4930
3427,5642
3428,4219
3429,5760
3430,4965
3431,5701
3432,4880
3433,3783
3434,6510
3435,5617
3436,5522
3437,5347
3438,5462
3439,4880
3440,3400
3441,4619
3442,6122
3443,6407
3444,6172
3445,4084
3446,5622
3447,5071
3448,5002
3449,5542
3450,5931
3451,5357
3452,6259
3453,5813
3454,5262
3455,5773
3456,5501
3457,5588
3458,5422
3459,4927
3460,4298
3461,5996
3462,5142
3463,5665
3464,6025
3465,6059
3466,5891
3467,4728
3468,3454
3469,4899
3470,5596
3471,4940
3472,4961
3473,3397
3474,5717
3475,5507
3476,5413
3477,5409
3478,5750
3479,5264
3480,4875
3481,6031
3482,5655
3483,4978
3484,5792
3485,4874
3486,5659
3487,5843
3488,5303
3489,5937
3490,5607
3491,5739
3492,6043
3493,5096
3494,5750
3495,5432
3496,5008
3497,6509
3498,5766
3499,5337
3500,6066
3501,5317
3502,5565
3503,4752
3504,5557
3505,4110
3506,4449
3507,4255
3508,3647
3509,4270
3510,6076
3511,5691
3512,4515
3513,6153
3514,3424
3515,6110
3516,6120
3517,4430
3518,5635
3519,5402
3520,4693
3521,5790
3522,5991
3523,5064
3524,3992
3525,5675
3526,4533
3527,4183
3528,5177
3529,5793
3530,5778
3531,4912
3532,5969
3533,5797
3534,5830
3535,5658
3536,5041
3537,6065
3538,5227
3539,4818
3540,5329
3541,4681
3542,5605
3543,4894
3544,5425
3545,5846
3546,4753
3547,4058
3548,4832
3549,5744
3550,6258
3551,5309
3552,4866
3553,5639
3554,4502
3555,4481
3556,5655
3557,5762
3558,6234
3559,5615
3560,4632
3561,6049
3562,3375
3563,5070
3564,5335
3565,5218
3566,4413
3567,4247
3568,6265
3569,6096
3570,3700
3571,5476
3572,5559
3573,6149
3574,5031
3575,5133
3576,5771
3577,5659
3578,5646
3579,5459
3580,5998
3581,5669
3582,5530
3583,5691
3584,5985
3585,4434
3586,5004
3587,4236
3588,2859
3589,5896
3590,3719
3591,5253
3592,4199
3593,5194
3594,5826
3595,6082
3596,5490
3597,5923
3598,4928
3599,6113
3600,4131
