Time (sec), TPS (ops/sec)
2495,9900
2496,9539
2497,9088
2498,9593
2499,9778
2500,9718
2501,9944
2502,9812
2503,9626
2504,9799
2505,9883
2506,9874
2507,9802
2508,9495
2509,9888
2510,9818
2511,9585
2512,9221
2513,9269
2514,9701
2515,9917
2516,9983
2517,9850
2518,9838
2519,9756
2520,9726
2521,9890
2522,9923
2523,9898
2524,9512
2525,9307
2526,9630
2527,9985
2528,9887
2529,9535
2530,9750
2531,9849
2532,9912
2533,9910
2534,9920
2535,9918
2536,9870
2537,9942
2538,10041
2539,9528
2540,9662
2541,9897
2542,9482
2543,9832
2544,9881
2545,9393
2546,9945
2547,9950
2548,9937
2549,9454
2550,9543
2551,9910
2552,9933
2553,9448
2554,9589
2555,9246
2556,9731
2557,9233
2558,9594
2559,9525
2560,9787
2561,9720
2562,9523
2563,9204
2564,9959
2565,9911
2566,9746
2567,9424
2568,9862
2569,9779
2570,9368
2571,9799
2572,9454
2573,9902
2574,9506
2575,9741
2576,9735
2577,9355
2578,9661
2579,9892
2580,9452
2581,9804
2582,9682
2583,9712
2584,9605
2585,9905
2586,9888
2587,9841
2588,9799
2589,9641
2590,9665
2591,9712
2592,9717
2593,9714
2594,9461
2595,9712
2596,9809
2597,9735
2598,9740
2599,9763
2600,9423
2601,9550
2602,9675
2603,9748
2604,9663
2605,9749
2606,9462
2607,9560
2608,9651
2609,9659
2610,9596
2611,9698
2612,9701
2613,9590
2614,9548
2615,9642
2616,9668
2617,9595
2618,9476
2619,9268
2620,9532
2621,9349
2622,9522
2623,9686
2624,9675
2625,9655
2626,9680
2627,9650
2628,9677
2629,9594
2630,9673
2631,9577
2632,9654
2633,9694
2634,9436
2635,9694
2636,9747
2637,9689
2638,9753
2639,9641
2640,9446
2641,9484
2642,9516
2643,9616
2644,9620
2645,9644
2646,9684
2647,9630
2648,9715
2649,9447
2650,9370
2651,9515
2652,9649
2653,9082
2654,9529
2655,9390
2656,9535
2657,9610
2658,9774
2659,10038
2660,9918
2661,9562
2662,9090
2663,9133
2664,9422
2665,9266
2666,9699
2667,9928
2668,9802
2669,9408
2670,9848
2671,9874
2672,9896
2673,9926
2674,9708
2675,9329
2676,9897
2677,9938
2678,9507
2679,9469
2680,9837
2681,9884
2682,9881
2683,9894
2684,9691
2685,9735
2686,9738
2687,9799
2688,9890
2689,9600
2690,9482
2691,9398
2692,9373
2693,9788
2694,9574
2695,9653
2696,9445
2697,9303
2698,9420
2699,9870
2700,9625
