Time (sec), TPS (ops/sec)
2495,10003
2496,9782
2497,9910
2498,9440
2499,8950
2500,9508
2501,9786
2502,9682
2503,9936
2504,9799
2505,9593
2506,9806
2507,9909
2508,9875
2509,9755
2510,9428
2511,9852
2512,9819
2513,9529
2514,9080
2515,9118
2516,9704
2517,9935
2518,9992
2519,9859
2520,9839
2521,9754
2522,9747
2523,9896
2524,9926
2525,9907
2526,9374
2527,9203
2528,9579
2529,9985
2530,9909
2531,9482
2532,9742
2533,9843
2534,9901
2535,9920
2536,9936
2537,9901
2538,9876
2539,9973
2540,10049
2541,9527
2542,9601
2543,9903
2544,9322
2545,9823
2546,9879
2547,9349
2548,9942
2549,9952
2550,9960
2551,9308
2552,9449
2553,9905
2554,9934
2555,9363
2556,9434
2557,9098
2558,9703
2559,9082
2560,9536
2561,9480
2562,9800
2563,9658
2564,9398
2565,9075
2566,9949
2567,9915
2568,9753
2569,9313
2570,9859
2571,9736
2572,9289
2573,9699
2574,9362
2575,9911
2576,9505
2577,9725
2578,9705
2579,9277
2580,9602
2581,9905
2582,9433
2583,9770
2584,9684
2585,9722
2586,9620
2587,9910
2588,9873
2589,9838
2590,9809
2591,9626
2592,9657
2593,9717
2594,9724
2595,9706
2596,9452
2597,9667
2598,9824
2599,9730
2600,9737
2601,9749
2602,9376
2603,9488
2604,9689
2605,9739
2606,9656
2607,9758
2608,9331
2609,9378
2610,9622
2611,9635
2612,9603
2613,9625
2614,9706
2615,9541
2616,9480
2617,9645
2618,9656
2619,9531
2620,9334
2621,9163
2622,9375
2623,9219
2624,9411
2625,9694
2626,9669
2627,9664
2628,9693
2629,9631
2630,9679
2631,9554
2632,9656
2633,9456
2634,9650
2635,9701
2636,9435
2637,9703
2638,9757
2639,9687
2640,9771
2641,9640
2642,9348
2643,9311
2644,9423
2645,9613
2646,9622
2647,9662
2648,9672
2649,9640
2650,9728
2651,9363
2652,9313
2653,9426
2654,9617
2655,9006
2656,9333
2657,9216
2658,9378
2659,9420
2660,9623
2661,9817
2662,9710
2663,9378
2664,8973
2665,9003
2666,9271
2667,9182
2668,9682
2669,9960
2670,9774
2671,9382
2672,9850
2673,9878
2674,9892
2675,9930
2676,9724
2677,9316
2678,9899
2679,9949
2680,9444
2681,9424
2682,9861
2683,9898
2684,9886
2685,9885
2686,9715
2687,9749
2688,9688
2689,9804
2690,9904
2691,9545
2692,9397
2693,9300
2694,9304
2695,9791
2696,9542
2697,9632
2698,9370
2699,9145
2700,9356
