Time (sec), Avg. Response Time (us)
2494,12492
2495,12035
2496,11241
2497,12371
2498,9926
2499,11135
2500,20919
2501,15197
2502,13808
2503,9750
2504,13654
2505,15192
2506,10521
2507,10712
2508,11441
2509,16659
2510,12997
2511,12176
2512,10768
2513,17048
2514,11603
2515,13167
2516,9402
2517,16510
2518,10384
2519,15399
2520,13455
2521,9697
2522,11872
2523,11171
2524,13316
2525,12459
2526,10295
2527,9982
2528,12687
2529,10762
2530,11514
2531,11694
2532,13413
2533,10673
2534,10663
2535,11043
2536,10468
2537,10839
2538,11297
2539,16050
2540,10614
2541,11963
2542,10091
2543,11134
2544,11971
2545,10739
2546,10264
2547,10479
2548,12877
2549,12311
2550,10318
2551,10534
2552,10557
2553,11620
2554,10230
2555,11717
2556,11684
2557,9672
2558,15711
2559,11509
2560,10966
2561,11501
2562,14739
2563,11954
2564,10234
2565,15579
2566,11564
2567,14495
2568,11262
2569,13804
2570,10582
2571,12266
2572,11912
2573,11683
2574,10748
2575,13174
2576,11221
2577,15858
2578,11649
2579,11649
2580,10970
2581,12964
2582,11963
2583,13803
2584,12910
2585,14153
2586,11851
2587,12268
2588,10484
2589,12142
2590,12460
2591,10887
2592,11572
2593,11726
2594,13983
2595,10373
2596,22118
2597,15230
2598,10408
2599,13019
2600,13012
2601,14354
2602,13384
2603,10849
2604,10871
2605,13293
2606,10165
2607,12500
2608,12159
2609,14754
2610,10225
2611,20023
2612,10943
2613,11901
2614,12125
2615,10652
2616,14224
2617,11670
2618,10506
2619,9968
2620,11742
2621,11282
2622,10779
2623,11884
2624,15393
2625,11511
2626,10776
2627,11410
2628,11278
2629,10682
2630,11307
2631,11023
2632,9520
2633,9952
2634,10657
2635,13854
2636,20252
2637,10800
2638,9979
2639,12793
2640,11064
2641,11238
2642,12409
2643,11747
2644,11097
2645,12052
2646,10471
2647,13698
2648,13014
2649,9954
2650,13882
2651,11941
2652,13461
2653,11568
2654,11622
2655,10555
2656,10501
2657,19346
2658,14481
2659,10392
2660,10692
2661,11470
2662,10357
2663,11208
2664,10167
2665,10733
2666,10779
2667,11575
2668,10586
2669,13424
2670,11176
2671,10724
2672,14443
2673,10428
2674,10051
2675,13110
2676,11971
2677,11867
2678,11515
2679,11342
2680,11950
2681,11528
2682,11900
2683,12483
2684,13111
2685,10641
2686,11200
2687,11779
2688,10374
2689,11426
2690,10933
2691,10571
2692,14320
2693,11995
2694,9914
2695,11723
2696,10877
2697,10393
2698,10299
2699,10841
2700,10137
2701,14008
2702,11582
2703,9621
2704,12556
2705,11822
2706,14441
2707,10716
2708,10841
2709,11151
2710,9773
2711,12605
2712,12717
2713,13878
2714,17068
2715,10925
2716,12489
2717,10607
2718,11728
2719,26671
2720,13140
2721,12752
2722,14528
2723,12280
2724,12035
2725,9153
2726,14170
2727,11766
2728,10013
2729,9935
2730,8991
2731,12768
2732,14011
2733,12347
2734,12386
2735,11566
2736,23001
2737,11559
2738,13133
2739,13536
2740,12780
2741,11815
2742,12612
2743,12100
2744,11492
2745,12674
2746,11928
2747,12068
2748,15723
2749,10774
2750,10873
2751,12215
2752,13331
2753,16314
2754,10315
2755,12198
2756,11697
2757,12738
2758,11145
2759,10903
2760,11153
2761,12354
2762,13910
2763,11586
2764,13200
2765,11228
2766,12187
2767,10761
2768,10689
2769,19776
2770,11832
2771,10121
2772,12438
2773,13470
2774,10149
2775,10647
2776,10952
2777,10327
2778,10644
2779,10801
2780,12571
2781,11563
2782,10290
2783,10352
2784,12409
2785,11424
2786,11658
2787,11537
2788,11083
2789,10248
2790,11800
2791,10743
2792,12203
2793,11505
2794,11658
2795,10142
2796,12007
2797,13958
2798,10394
2799,14977
2800,12400
2801,12655
2802,10913
2803,13524
2804,13502
2805,13862
2806,11931
2807,11504
2808,10739
2809,10678
2810,11367
2811,10490
2812,15940
2813,14111
2814,11945
2815,11127
2816,12044
2817,11038
2818,14775
2819,9913
2820,10359
2821,12037
2822,12976
2823,11129
2824,18413
2825,11675
2826,10762
2827,13212
2828,11052
2829,10216
2830,13063
2831,11652
2832,11407
2833,28859
2834,10116
2835,10397
2836,12668
2837,10841
2838,10260
2839,12701
2840,13383
2841,10006
2842,14422
2843,11502
2844,11675
2845,9975
2846,11248
2847,10001
2848,10314
2849,10622
2850,16194
2851,12172
2852,10718
2853,13184
2854,12910
2855,11757
2856,10999
2857,10146
2858,12527
2859,11010
2860,10764
2861,11160
2862,20864
2863,12360
2864,9914
2865,12389
2866,11029
2867,11111
2868,14139
2869,13140
2870,11650
2871,11098
2872,12070
2873,12649
2874,14456
2875,10201
2876,15643
2877,10247
2878,13311
2879,11047
2880,11195
2881,11706
2882,11824
2883,9642
2884,13421
2885,12016
2886,10608
2887,13048
2888,13757
2889,12250
2890,11954
2891,10473
2892,10368
2893,12916
2894,11436
2895,8644
2896,11315
2897,9988
2898,14369
2899,10159
2900,10714
2901,10242
2902,11997
2903,11178
2904,11906
2905,18209
2906,11201
2907,13334
2908,11647
2909,11577
2910,12043
2911,11708
2912,14991
2913,10925
2914,10666
2915,10651
2916,12562
2917,11355
2918,11475
2919,11977
2920,11455
2921,11437
2922,10821
2923,12511
2924,12945
2925,10755
2926,12680
2927,11050
2928,10668
2929,12830
2930,14035
2931,10841
2932,10471
2933,15088
2934,14665
2935,10483
2936,12159
2937,11943
2938,13353
2939,12854
2940,11122
2941,10949
2942,10030
2943,14640
2944,11125
2945,12653
2946,13232
2947,12453
2948,11624
2949,14038
2950,14574
2951,11636
2952,15286
2953,13892
2954,10681
2955,11680
2956,12545
2957,11694
2958,13655
2959,10709
2960,12187
2961,14809
2962,15073
2963,16626
2964,10895
2965,11533
2966,11155
2967,13455
2968,10682
2969,11767
2970,11469
2971,10681
2972,14600
2973,11032
2974,11351
2975,10962
2976,12340
2977,10575
2978,10502
2979,11635
2980,13573
2981,13841
2982,11517
2983,11374
2984,12485
2985,10603
2986,15814
2987,11496
2988,10375
2989,10903
2990,10380
2991,12542
2992,12343
2993,12431
2994,14658
2995,10983
2996,10240
2997,12078
2998,11650
2999,13641
3000,12205
3001,10256
3002,11678
3003,13617
3004,14170
3005,12616
3006,12862
3007,10382
3008,12927
3009,11250
3010,10788
3011,10529
3012,11915
3013,10396
3014,13477
3015,10490
3016,11080
3017,12080
3018,11435
3019,10887
3020,11590
3021,10620
3022,11849
3023,14375
3024,16135
3025,11180
3026,9716
3027,11458
3028,17275
3029,13181
3030,12152
3031,11483
3032,19941
3033,11566
3034,15150
3035,12160
3036,12594
3037,11550
3038,12538
3039,12790
3040,10708
3041,10696
3042,12930
3043,12559
3044,12066
3045,11826
3046,11339
3047,10550
3048,14063
3049,11227
3050,14786
3051,10535
3052,12855
3053,10541
3054,15962
3055,11649
3056,11255
3057,12229
3058,12343
3059,12630
3060,10427
3061,11688
3062,13252
3063,14946
3064,11043
3065,16154
3066,10855
3067,14271
3068,10309
3069,11089
3070,12040
3071,10292
3072,18684
3073,15371
3074,9657
3075,15066
3076,12652
3077,11138
3078,10565
3079,12274
3080,11316
3081,11103
3082,10748
3083,14555
3084,16807
3085,12774
3086,11809
3087,11943
3088,10858
3089,11355
3090,12665
3091,10776
3092,11929
3093,14539
3094,10080
3095,12137
3096,10788
3097,10932
3098,16137
3099,13875
3100,10236
3101,11121
3102,11022
3103,11071
3104,11245
3105,13933
3106,11459
3107,12046
3108,10158
3109,10164
3110,11042
3111,15685
3112,10680
3113,10352
3114,11266
3115,15462
3116,12818
3117,12469
3118,11541
3119,21095
3120,13709
3121,13800
3122,11402
3123,10865
3124,11851
3125,11794
3126,10776
3127,10997
3128,11963
3129,11457
3130,12303
3131,10835
3132,13843
3133,9705
3134,12313
3135,15726
3136,16821
3137,11760
3138,10462
3139,10462
3140,14249
3141,10380
3142,11090
3143,11643
3144,11293
3145,11250
3146,12797
3147,15117
3148,11397
3149,12842
3150,10586
3151,10431
3152,10631
3153,14300
3154,11997
3155,12874
3156,11171
3157,11680
3158,12684
3159,10527
3160,11635
3161,10953
3162,18777
3163,10323
3164,12556
3165,19121
3166,14130
3167,12632
3168,12856
3169,10585
3170,11296
3171,11687
3172,10715
3173,22085
3174,16536
3175,10436
3176,12795
3177,17208
3178,19751
3179,11377
3180,11860
3181,12030
3182,12570
3183,11988
3184,10948
3185,10530
3186,10392
3187,10927
3188,9980
3189,15359
3190,11161
3191,11928
3192,11006
3193,10892
3194,15063
3195,19989
3196,12470
3197,13989
3198,11781
3199,11837
3200,13064
3201,13027
3202,12779
3203,11502
3204,9594
3205,9026
3206,11402
3207,12141
3208,11680
3209,11645
3210,12435
3211,11278
3212,11078
3213,10982
3214,12700
3215,11654
3216,14142
3217,11083
3218,11380
3219,10444
3220,10620
3221,13647
3222,14235
3223,11266
3224,11396
3225,10014
3226,11483
3227,14173
3228,11188
3229,12755
3230,10564
3231,10812
3232,13104
3233,12499
3234,12778
3235,11694
3236,9974
3237,11347
3238,11018
3239,11560
3240,12773
3241,11739
3242,9759
3243,10160
3244,12010
3245,12074
3246,10071
3247,12902
3248,11159
3249,10901
3250,13876
3251,11476
3252,9640
3253,17556
3254,10561
3255,14606
3256,13355
3257,12621
3258,12987
3259,11289
3260,12227
3261,12613
3262,11165
3263,10996
3264,10595
3265,11159
3266,10464
3267,9947
3268,10842
3269,9527
3270,10263
3271,11347
3272,10733
3273,12803
3274,13841
3275,12398
3276,10968
3277,11486
3278,10453
3279,9837
3280,11296
3281,11747
3282,13583
3283,9833
3284,14116
3285,10185
3286,13509
3287,12120
3288,11335
3289,10988
3290,12613
3291,11886
3292,10785
3293,11225
3294,11292
3295,14003
3296,16520
3297,11919
3298,11803
3299,10941
3300,15385
3301,12206
3302,11203
3303,11934
3304,11033
3305,15094
3306,15614
3307,11562
3308,11453
3309,12637
3310,11739
3311,13492
3312,10833
3313,12063
3314,10606
3315,12019
3316,15779
3317,12889
3318,14001
3319,12126
3320,12155
3321,13270
3322,13323
3323,15001
3324,11116
3325,11834
3326,12317
3327,13805
3328,11340
3329,13439
3330,12991
3331,10918
3332,12045
3333,17008
3334,11506
3335,11970
3336,10996
3337,12084
3338,10890
3339,11558
3340,11473
3341,11013
3342,14637
3343,12192
3344,11118
3345,11179
3346,12687
3347,11397
3348,12685
3349,11667
3350,12574
3351,10541
3352,10721
3353,12525
3354,10375
3355,14850
3356,10894
3357,10859
3358,15121
3359,11844
3360,10551
3361,11379
3362,12239
3363,10506
3364,12773
3365,10422
3366,14688
3367,12949
3368,12684
3369,11747
3370,11399
3371,13058
3372,11885
3373,11121
3374,11530
3375,9790
3376,10126
3377,11429
3378,10984
3379,14284
3380,11419
3381,11935
3382,18352
3383,12859
3384,11410
3385,11578
3386,11840
3387,13340
3388,12443
3389,12239
3390,11216
3391,10660
3392,11727
3393,10445
3394,12553
3395,12007
3396,10408
3397,12236
3398,13143
3399,12123
3400,11452
3401,13648
3402,11485
3403,10641
3404,12175
3405,11954
3406,11749
3407,12392
3408,13848
3409,18093
3410,11563
3411,15040
3412,12769
3413,10263
3414,11147
3415,13756
3416,11160
3417,11429
3418,12923
3419,11550
3420,11421
3421,11422
3422,11811
3423,16253
3424,12396
3425,17812
3426,14866
3427,13682
3428,11498
3429,12270
3430,14916
3431,10967
3432,12549
3433,11378
3434,12951
3435,16683
3436,9825
3437,10991
3438,11260
3439,11803
3440,11429
3441,11169
3442,18690
3443,15138
3444,10356
3445,10100
3446,10480
3447,13260
3448,12990
3449,12628
3450,12391
3451,10720
3452,10936
3453,11596
3454,10283
3455,10737
3456,10767
3457,11905
3458,11576
3459,11114
3460,12050
3461,12835
3462,14307
3463,10588
3464,12206
3465,11221
3466,10802
3467,10260
3468,10767
3469,13123
3470,17845
3471,12747
3472,11412
3473,13067
3474,12419
3475,18990
3476,11214
3477,11364
3478,10599
3479,12592
3480,11088
3481,11996
3482,12756
3483,10356
3484,11087
3485,12651
3486,10423
3487,11819
3488,12630
3489,11165
3490,11914
3491,10412
3492,11264
3493,10581
3494,10863
3495,12330
3496,10367
3497,11885
3498,13138
3499,9636
3500,11083
3501,11357
3502,10697
3503,11997
3504,11131
3505,13984
3506,11543
3507,15963
3508,13235
3509,16144
3510,16517
3511,15041
3512,10786
3513,10956
3514,13941
3515,10100
3516,18937
3517,10516
3518,10349
3519,14446
3520,11245
3521,11601
3522,13710
3523,11014
3524,10581
3525,11516
3526,17354
3527,11050
3528,12778
3529,14847
3530,13252
3531,10765
3532,10777
3533,12902
3534,10713
3535,10302
3536,11192
3537,11107
3538,12321
3539,10469
3540,12113
3541,13120
3542,11931
3543,13360
3544,11323
3545,12834
3546,11952
3547,10703
3548,12780
3549,15947
3550,13084
3551,11007
3552,9690
3553,11623
3554,13980
3555,11078
3556,14016
3557,13147
3558,11772
3559,10669
3560,10425
3561,11005
3562,13384
3563,10702
3564,19463
3565,10414
3566,14153
3567,12002
3568,14254
3569,14801
3570,10138
3571,10443
3572,16646
3573,11438
3574,11511
3575,10225
3576,12467
3577,12285
3578,11160
3579,11219
3580,11012
3581,11613
3582,10644
3583,11097
3584,10135
3585,12153
3586,10345
3587,11975
3588,12450
3589,12881
3590,31006
3591,10372
3592,15002
3593,13608
3594,14432
3595,12794
3596,10358
3597,10824
3598,11978
3599,10726
3600,12540
