Time (sec), TPS (ops/sec)
2495,5113
2496,6039
2497,5699
2498,2911
2499,4248
2500,4246
2501,6661
2502,5735
2503,3710
2504,5172
2505,5757
2506,5484
2507,4630
2508,4583
2509,4529
2510,6010
2511,4559
2512,4559
2513,4671
2514,6920
2515,4067
2516,5733
2517,3879
2518,4767
2519,5926
2520,5706
2521,5073
2522,5722
2523,3994
2524,6299
2525,6140
2526,4822
2527,5611
2528,5383
2529,5828
2530,4948
2531,5181
2532,5878
2533,5787
2534,5853
2535,5881
2536,5490
2537,3857
2538,6280
2539,5079
2540,6106
2541,5739
2542,4885
2543,5729
2544,6186
2545,5862
2546,4877
2547,5335
2548,6006
2549,5760
2550,6015
2551,5225
2552,6293
2553,5330
2554,5845
2555,5861
2556,4135
2557,5439
2558,5413
2559,5702
2560,4235
2561,5149
2562,5764
2563,3889
2564,5624
2565,4377
2566,5640
2567,4581
2568,5819
2569,5898
2570,4720
2571,5777
2572,5187
2573,4668
2574,5720
2575,4530
2576,4683
2577,5280
2578,5776
2579,5213
2580,4961
2581,4893
2582,5024
2583,4097
2584,5882
2585,4557
2586,5918
2587,5591
2588,4604
2589,5564
2590,6014
2591,4966
2592,4673
2593,5412
2594,3488
2595,3850
2596,5716
2597,5781
2598,3692
2599,4523
2600,5863
2601,4962
2602,5737
2603,4710
2604,6122
2605,4872
2606,5384
2607,4147
2608,5804
2609,3843
2610,5165
2611,6021
2612,4966
2613,5610
2614,4219
2615,5294
2616,6136
2617,6182
2618,5533
2619,5553
2620,5805
2621,5593
2622,4094
2623,5423
2624,5700
2625,5902
2626,5225
2627,6042
2628,5680
2629,5448
2630,6358
2631,6600
2632,5865
2633,4550
2634,2973
2635,5779
2636,6169
2637,4783
2638,5948
2639,5232
2640,4930
2641,5596
2642,5459
2643,5468
2644,5692
2645,5437
2646,4356
2647,5959
2648,4252
2649,5559
2650,4639
2651,5056
2652,5555
2653,6017
2654,5800
2655,3609
2656,4220
2657,5724
2658,5872
2659,5608
2660,5935
2661,5655
2662,5903
2663,6304
2664,5904
2665,5337
2666,5929
2667,5663
2668,4614
2669,6036
2670,4688
2671,5609
2672,6425
2673,6114
2674,4140
2675,5527
2676,5326
2677,5327
2678,5348
2679,5360
2680,5344
2681,4862
2682,4886
2683,6274
2684,4949
2685,5613
2686,5873
2687,5388
2688,5613
2689,6097
2690,4570
2691,4691
2692,6281
2693,5062
2694,5958
2695,5990
2696,6059
2697,5474
2698,6418
2699,3910
2700,5845
2701,6034
2702,5547
2703,5396
2704,4945
2705,5078
2706,5588
2707,5630
2708,6018
2709,6437
2710,3924
2711,4892
2712,3619
2713,5340
2714,5850
2715,4854
2716,5533
2717,2677
2718,4574
2719,5448
2720,4438
2721,5237
2722,5132
2723,6569
2724,5721
2725,4031
2726,5924
2727,6287
2728,6473
2729,5462
2730,4589
2731,4969
2732,5108
2733,5471
2734,3970
2735,4145
2736,5125
2737,4545
2738,5411
2739,4787
2740,4855
2741,5264
2742,5197
2743,5255
2744,5860
2745,4536
2746,4986
2747,5063
2748,5721
2749,5354
2750,4559
2751,4317
2752,5819
2753,5449
2754,5238
2755,4738
2756,5564
2757,5669
2758,5616
2759,4990
2760,4562
2761,5400
2762,4937
2763,5636
2764,5037
2765,5915
2766,5964
2767,3957
2768,4966
2769,5886
2770,5722
2771,4330
2772,5948
2773,5815
2774,5935
2775,6130
2776,6051
2777,5740
2778,5118
2779,5638
2780,6007
2781,6143
2782,4927
2783,5539
2784,5487
2785,5528
2786,5385
2787,5948
2788,5359
2789,5863
2790,5052
2791,5739
2792,5131
2793,6294
2794,5165
2795,4483
2796,5931
2797,4111
2798,5323
2799,4863
2800,5892
2801,4402
2802,4750
2803,4266
2804,5587
2805,5301
2806,6088
2807,5786
2808,5546
2809,6024
2810,4041
2811,4416
2812,5358
2813,5661
2814,5284
2815,5634
2816,4222
2817,6232
2818,6079
2819,5193
2820,4740
2821,5743
2822,3589
2823,5369
2824,5878
2825,4917
2826,5654
2827,6052
2828,4869
2829,5341
2830,5365
2831,2367
2832,6237
2833,6087
2834,4952
2835,5813
2836,6218
2837,4931
2838,4831
2839,5694
2840,4733
2841,5767
2842,5482
2843,6498
2844,5684
2845,6293
2846,6010
2847,5027
2848,4614
2849,5233
2850,5434
2851,4167
2852,5948
2853,5049
2854,5802
2855,6068
2856,4934
2857,6045
2858,5188
2859,5586
2860,3300
2861,5364
2862,6225
2863,4489
2864,6116
2865,5703
2866,4531
2867,4685
2868,5443
2869,5494
2870,4470
2871,4951
2872,4761
2873,6252
2874,4040
2875,5924
2876,4805
2877,5606
2878,5487
2879,5452
2880,5229
2881,5415
2882,4674
2883,5653
2884,5826
2885,3362
2886,6090
2887,4277
2888,6092
2889,5836
2890,6059
2891,4629
2892,5574
2893,6562
2894,5745
2895,6646
2896,4339
2897,6119
2898,5713
2899,5750
2900,4985
2901,5385
2902,5351
2903,3374
2904,4374
2905,5722
2906,4791
2907,5809
2908,4917
2909,4638
2910,4852
2911,5845
2912,5868
2913,5850
2914,4881
2915,5443
2916,5116
2917,5468
2918,5341
2919,5462
2920,5113
2921,5577
2922,4678
2923,5890
2924,4947
2925,5932
2926,5905
2927,4640
2928,4645
2929,5868
2930,4594
2931,4638
2932,4840
2933,6004
2934,5226
2935,5158
2936,4656
2937,4966
2938,5632
2939,5936
2940,6339
2941,4303
2942,5455
2943,5232
2944,4312
2945,5536
2946,5436
2947,4313
2948,4514
2949,5448
2950,3369
2951,5373
2952,5584
2953,5582
2954,4604
2955,5910
2956,4415
2957,5295
2958,5536
2959,3745
2960,3195
2961,5499
2962,5570
2963,5602
2964,5640
2965,4564
2966,5999
2967,4988
2968,5654
2969,6314
2970,3820
2971,5557
2972,5427
2973,5803
2974,5081
2975,5717
2976,5952
2977,5626
2978,4270
2979,4669
2980,4965
2981,4951
2982,5659
2983,6004
2984,3995
2985,5707
2986,5529
2987,6065
2988,5954
2989,4878
2990,5201
2991,5102
2992,4271
2993,5644
2994,5005
2995,5886
2996,5630
2997,4336
2998,5411
2999,5973
3000,4992
3001,5102
3002,4021
3003,5240
3004,4807
3005,5761
3006,5173
3007,5537
3008,5768
3009,5985
3010,5321
3011,6071
3012,4644
3013,5770
3014,5686
3015,5696
3016,5162
3017,5793
3018,5295
3019,5771
3020,5212
3021,3152
3022,4926
3023,5600
3024,6310
3025,5251
3026,3382
3027,5178
3028,5170
3029,4750
3030,3941
3031,4287
3032,5441
3033,4048
3034,6145
3035,5155
3036,5390
3037,5003
3038,5766
3039,5588
3040,4624
3041,4884
3042,5405
3043,5653
3044,5444
3045,5997
3046,4468
3047,5654
3048,4214
3049,6062
3050,4684
3051,6040
3052,4046
3053,5277
3054,5523
3055,4532
3056,4985
3057,5662
3058,6160
3059,4822
3060,4263
3061,5260
3062,5679
3063,3853
3064,5415
3065,4708
3066,6140
3067,4875
3068,5803
3069,5028
3070,4038
3071,4426
3072,5842
3073,4536
3074,4822
3075,5827
3076,5868
3077,4823
3078,5892
3079,5537
3080,5722
3081,3469
3082,3967
3083,5342
3084,4915
3085,5386
3086,5781
3087,4648
3088,5795
3089,5321
3090,5694
3091,4431
3092,6381
3093,5161
3094,5771
3095,4298
3096,4207
3097,5706
3098,5974
3099,5659
3100,5295
3101,5550
3102,5851
3103,4679
3104,5241
3105,5545
3106,6413
3107,5730
3108,5861
3109,3995
3110,5930
3111,5993
3112,4913
3113,5017
3114,4541
3115,5018
3116,4519
3117,2846
3118,5402
3119,4335
3120,5298
3121,6053
3122,5273
3123,5205
3124,5903
3125,5667
3126,5221
3127,4779
3128,5890
3129,5849
3130,4616
3131,6051
3132,5431
3133,3383
3134,3996
3135,5613
3136,5883
3137,5714
3138,4668
3139,5585
3140,5890
3141,5305
3142,5714
3143,5408
3144,3863
3145,5495
3146,4971
3147,5334
3148,6036
3149,5936
3150,4856
3151,5493
3152,5126
3153,5010
3154,5158
3155,5878
3156,5044
3157,5848
3158,5604
3159,3812
3160,5095
3161,5022
3162,4804
3163,3873
3164,4453
3165,4894
3166,5002
3167,5828
3168,5501
3169,5202
3170,5814
3171,2101
3172,4488
3173,5944
3174,2410
3175,5697
3176,3144
3177,5518
3178,4640
3179,5717
3180,5069
3181,5254
3182,5599
3183,6038
3184,5952
3185,5711
3186,6340
3187,4067
3188,5661
3189,5102
3190,5716
3191,5632
3192,4225
3193,3139
3194,5168
3195,4461
3196,5288
3197,5344
3198,4927
3199,4663
3200,4833
3201,5358
3202,6901
3203,7008
3204,5318
3205,5313
3206,5441
3207,5479
3208,5010
3209,5623
3210,5629
3211,5649
3212,4811
3213,5344
3214,4424
3215,5671
3216,5467
3217,5951
3218,5823
3219,4396
3220,4552
3221,5535
3222,5513
3223,6371
3224,5452
3225,4668
3226,5326
3227,5038
3228,6048
3229,5742
3230,4769
3231,4910
3232,4974
3233,5423
3234,6420
3235,5523
3236,5679
3237,5448
3238,5129
3239,5206
3240,6577
3241,5836
3242,5145
3243,5246
3244,5986
3245,4727
3246,5994
3247,5453
3248,4510
3249,5479
3250,6478
3251,3526
3252,6050
3253,4301
3254,4777
3255,5017
3256,5038
3257,5274
3258,5180
3259,4827
3260,5666
3261,5806
3262,5892
3263,5667
3264,5990
3265,6140
3266,5867
3267,6826
3268,5606
3269,6144
3270,5969
3271,4897
3272,4687
3273,4921
3274,5683
3275,5504
3276,6057
3277,6483
3278,5720
3279,5134
3280,4610
3281,6375
3282,4424
3283,6151
3284,4494
3285,5352
3286,5619
3287,5679
3288,4930
3289,5219
3290,5668
3291,5560
3292,5281
3293,4652
3294,3671
3295,5233
3296,5134
3297,5939
3298,3999
3299,5191
3300,5498
3301,5467
3302,5433
3303,4288
3304,3905
3305,5395
3306,5596
3307,5022
3308,5265
3309,4657
3310,5714
3311,5122
3312,5936
3313,5200
3314,3871
3315,5131
3316,4376
3317,5185
3318,5127
3319,4794
3320,4753
3321,4249
3322,5742
3323,5408
3324,5113
3325,4410
3326,5498
3327,4883
3328,4681
3329,5811
3330,5285
3331,3560
3332,5469
3333,5287
3334,5634
3335,5203
3336,5712
3337,5439
3338,5519
3339,5730
3340,4322
3341,5140
3342,5722
3343,5584
3344,4977
3345,5618
3346,4848
3347,5374
3348,4910
3349,5924
3350,5754
3351,4865
3352,5956
3353,4360
3354,5640
3355,5810
3356,3934
3357,5173
3358,5999
3359,5661
3360,5090
3361,5910
3362,5035
3363,5489
3364,4605
3365,4727
3366,4895
3367,5459
3368,5483
3369,4863
3370,5366
3371,5778
3372,5402
3373,6585
3374,6198
3375,5529
3376,5818
3377,4456
3378,5522
3379,5347
3380,3282
3381,4956
3382,5752
3383,5568
3384,5219
3385,4769
3386,5024
3387,4985
3388,5925
3389,5914
3390,5371
3391,6047
3392,5032
3393,5115
3394,6155
3395,5174
3396,4830
3397,5220
3398,4996
3399,5063
3400,5606
3401,6002
3402,5084
3403,5305
3404,5428
3405,5098
3406,4270
3407,3602
3408,5489
3409,4284
3410,4689
3411,6108
3412,5618
3413,4697
3414,5455
3415,5373
3416,4766
3417,5503
3418,5523
3419,5648
3420,5261
3421,3752
3422,5147
3423,3412
3424,4430
3425,4423
3426,5476
3427,5164
3428,4146
3429,5694
3430,4803
3431,5638
3432,4876
3433,3804
3434,6524
3435,5689
3436,5596
3437,5182
3438,5521
3439,5462
3440,3402
3441,4161
3442,5968
3443,6269
3444,6217
3445,4519
3446,5127
3447,4903
3448,4969
3449,5894
3450,5533
3451,5335
3452,6052
3453,5807
3454,5650
3455,5225
3456,5334
3457,5637
3458,5208
3459,4946
3460,4287
3461,6030
3462,5231
3463,5809
3464,5737
3465,6151
3466,5896
3467,4767
3468,3382
3469,5045
3470,5420
3471,4924
3472,4969
3473,3325
3474,5870
3475,5581
3476,5792
3477,5217
3478,5709
3479,5278
3480,4919
3481,6067
3482,5601
3483,4921
3484,5696
3485,4947
3486,5542
3487,5695
3488,5203
3489,5958
3490,5560
3491,5829
3492,5970
3493,5102
3494,5985
3495,5190
3496,4914
3497,6565
3498,5697
3499,5511
3500,6012
3501,5250
3502,5592
3503,4469
3504,5493
3505,3982
3506,4580
3507,4136
3508,3694
3509,4325
3510,5914
3511,5652
3512,4465
3513,6237
3514,3403
3515,6159
3516,6031
3517,4377
3518,5605
3519,5335
3520,4626
3521,5688
3522,5962
3523,5158
3524,3990
3525,5601
3526,4662
3527,4315
3528,4884
3529,5744
3530,5788
3531,4939
3532,5824
3533,5890
3534,5780
3535,5706
3536,5057
3537,6065
3538,5348
3539,4840
3540,5281
3541,4629
3542,5604
3543,4834
3544,5271
3545,5794
3546,4776
3547,3910
3548,4822
3549,5705
3550,6354
3551,5218
3552,4946
3553,5903
3554,4530
3555,4508
3556,5555
3557,5792
3558,6103
3559,5779
3560,4789
3561,5810
3562,3234
3563,5093
3564,5264
3565,5129
3566,4498
3567,4337
3568,6434
3569,6107
3570,3707
3571,5455
3572,5495
3573,6104
3574,5033
3575,5209
3576,5586
3577,5581
3578,5686
3579,5393
3580,5918
3581,5710
3582,5508
3583,5801
3584,5979
3585,4537
3586,5080
3587,4242
3588,2630
3589,6071
3590,3811
3591,5061
3592,4269
3593,4978
3594,5834
3595,6103
3596,5304
3597,5934
3598,4936
3599,5943
3600,4008
